"intersection_id","tollgate_id","vehicle_id","starting_time","travel_seq","travel_time"
"B","3","1041400","2016-10-20 15:30:33","105#2016-10-20 15:30:33#6.23;100#2016-10-20 15:30:39#5.19;111#2016-10-20 15:30:44#14.16;103#2016-10-20 15:30:59#35.83;122#2016-10-20 15:31:35#19.44","81.44"
"A","2","1002223","2016-10-20 15:30:51","110#2016-10-20 15:30:51#12.39;123#2016-10-20 15:31:03#6.25;107#2016-10-20 15:31:09#4.46;108#2016-10-20 15:31:14#6.89;120#2016-10-20 15:31:21#1.01;117#2016-10-20 15:31:22#25.56","56.56"
"A","2","1008298","2016-10-20 15:31:02","110#2016-10-20 15:31:02#11.29;123#2016-10-20 15:31:13#4.77;107#2016-10-20 15:31:18#5.11;108#2016-10-20 15:31:23#6.69;120#2016-10-20 15:31:30#0.77;117#2016-10-20 15:31:31#18.39","47.39"
"A","2","1035719","2016-10-20 15:31:34","110#2016-10-20 15:31:34#10.00;123#2016-10-20 15:31:44#6.84;107#2016-10-20 15:31:50#3.94;108#2016-10-20 15:31:54#4.64;120#2016-10-20 15:31:59#0.70;117#2016-10-20 15:32:00#15.77","41.769999999999996"
"A","2","1051025","2016-10-20 15:31:38","110#2016-10-20 15:31:38#18.84;123#2016-10-20 15:31:57#10.31;107#2016-10-20 15:32:07#5.94;108#2016-10-20 15:32:13#6.99;120#2016-10-20 15:32:20#1.05;117#2016-10-20 15:32:21#23.77","66.77"
"A","3","1008604","2016-10-20 15:32:42","110#2016-10-20 15:32:42#14.36;123#2016-10-20 15:32:57#5.36;107#2016-10-20 15:33:02#3.57;108#2016-10-20 15:33:05#5.25;119#2016-10-20 15:33:11#1.36;114#2016-10-20 15:33:12#28.66;118#2016-10-20 15:33:41#16.60;122#2016-10-20 15:33:57#21.63","96.63"
"B","3","1012518","2016-10-20 15:33:11","105#2016-10-20 15:33:11#14.42;100#2016-10-20 15:33:26#7.42;111#2016-10-20 15:33:33#16.10;103#2016-10-20 15:33:49#26.36;122#2016-10-20 15:34:17#10.65","76.65"
"B","3","1048781","2016-10-20 15:33:45","105#2016-10-20 15:33:45#11.91;100#2016-10-20 15:33:57#6.79;111#2016-10-20 15:34:04#20.03;103#2016-10-20 15:34:24#8.53;122#2016-10-20 15:34:33#30.95","78.95"
"A","2","1002698","2016-10-20 15:33:55","110#2016-10-20 15:33:55#25.16;123#2016-10-20 15:34:20#13.62;107#2016-10-20 15:34:34#7.85;108#2016-10-20 15:34:42#9.23;120#2016-10-20 15:34:51#1.38;117#2016-10-20 15:34:52#31.39","88.39"
"A","3","1006065","2016-10-20 15:36:09","110#2016-10-20 15:36:09#15.97;123#2016-10-20 15:36:25#6.34;107#2016-10-20 15:36:31#3.66;108#2016-10-20 15:36:35#4.30;119#2016-10-20 15:36:39#0.97;114#2016-10-20 15:36:40#21.29;118#2016-10-20 15:37:02#28.02;122#2016-10-20 15:37:30#31.91","112.91"
"A","2","1000837","2016-10-20 15:37:00","110#2016-10-20 15:37:00#32.99;123#2016-10-20 15:37:33#2.95;107#2016-10-20 15:37:36#6.71;108#2016-10-20 15:37:43#2.08;120#2016-10-20 15:37:45#0.31;117#2016-10-20 15:37:45#45.15","90.15"
"A","3","1011822","2016-10-20 15:38:51","110#2016-10-20 15:38:51#7.53;123#2016-10-20 15:38:59#5.37;107#2016-10-20 15:39:04#3.15;108#2016-10-20 15:39:07#4.20;119#2016-10-20 15:39:12#1.10;114#2016-10-20 15:39:13#17.11;118#2016-10-20 15:39:30#21.08;122#2016-10-20 15:39:51#22.50","82.5"
"A","3","1012436","2016-10-20 15:38:56","110#2016-10-20 15:38:56#7.47;123#2016-10-20 15:39:04#4.04;107#2016-10-20 15:39:08#2.33;108#2016-10-20 15:39:10#2.74;119#2016-10-20 15:39:13#0.62;114#2016-10-20 15:39:13#13.56;118#2016-10-20 15:39:27#14.11;122#2016-10-20 15:39:41#13.49","58.49"
"B","3","1024002","2016-10-20 15:39:20","105#2016-10-20 15:39:20#9.27;100#2016-10-20 15:39:29#7.20;111#2016-10-20 15:39:36#13.70;103#2016-10-20 15:39:50#8.83;122#2016-10-20 15:40:00#39.55","79.55"
"A","2","1019210","2016-10-20 15:40:04","110#2016-10-20 15:40:04#31.00;123#2016-10-20 15:40:35#16.97;107#2016-10-20 15:40:52#9.78;108#2016-10-20 15:41:02#11.50;120#2016-10-20 15:41:14#1.73;117#2016-10-20 15:41:15#52.88","123.88"
"A","2","1048969","2016-10-20 15:40:59","110#2016-10-20 15:40:59#10.73;123#2016-10-20 15:41:10#5.23;107#2016-10-20 15:41:15#3.33;108#2016-10-20 15:41:19#4.76;120#2016-10-20 15:41:23#0.86;117#2016-10-20 15:41:24#16.21","41.21"
"C","1","1048476","2016-10-20 15:41:21","115#2016-10-20 15:41:21#8.75;102#2016-10-20 15:41:30#9.49;109#2016-10-20 15:41:39#9.47;104#2016-10-20 15:41:49#22.40;112#2016-10-20 15:42:11#16.29;111#2016-10-20 15:42:28#12.92;103#2016-10-20 15:43:04#25.19;116#2016-10-20 15:43:06#14.92;101#2016-10-20 15:43:21#6.59;121#2016-10-20 15:43:28#40.94;106#2016-10-20 15:44:09#1.60;113#2016-10-20 15:44:10#15.33","184.33"
"A","2","1019499","2016-10-20 15:41:59","110#2016-10-20 15:41:59#8.94;123#2016-10-20 15:42:08#4.84;107#2016-10-20 15:42:12#2.79;108#2016-10-20 15:42:15#4.39;120#2016-10-20 15:42:20#0.77;117#2016-10-20 15:42:20#17.32","38.32"
"B","1","1041402","2016-10-20 15:42:46","105#2016-10-20 15:42:46#9.97;100#2016-10-20 15:42:56#6.70;111#2016-10-20 15:43:03#17.73;103#2016-10-20 15:43:21#2.66;116#2016-10-20 15:43:24#26.10;101#2016-10-20 15:43:50#3.65;121#2016-10-20 15:43:54#6.21;106#2016-10-20 15:44:00#1.25;113#2016-10-20 15:44:01#31.50","106.5"
"A","2","1007187","2016-10-20 15:43:04","110#2016-10-20 15:43:04#10.62;123#2016-10-20 15:43:14#5.75;107#2016-10-20 15:43:20#3.31;108#2016-10-20 15:43:23#3.90;120#2016-10-20 15:43:27#0.58;117#2016-10-20 15:43:28#39.52","63.52"
"A","3","1012326","2016-10-20 15:43:23","110#2016-10-20 15:43:23#10.64;123#2016-10-20 15:43:34#5.77;107#2016-10-20 15:43:40#3.86;108#2016-10-20 15:43:43#5.08;119#2016-10-20 15:43:48#1.18;114#2016-10-20 15:43:50#20.60;118#2016-10-20 15:44:10#28.02;122#2016-10-20 15:44:38#46.70","121.7"
"A","2","1002681","2016-10-20 15:43:26","110#2016-10-20 15:43:26#15.53;123#2016-10-20 15:43:42#8.41;107#2016-10-20 15:43:50#4.85;108#2016-10-20 15:43:55#5.70;120#2016-10-20 15:44:01#0.86;117#2016-10-20 15:44:02#34.74","70.74000000000001"
"C","1","1048870","2016-10-20 15:44:27","115#2016-10-20 15:44:27#8.59;102#2016-10-20 15:44:36#10.27;109#2016-10-20 15:44:46#10.72;104#2016-10-20 15:44:57#23.00;112#2016-10-20 15:45:20#17.81;111#2016-10-20 15:45:38#18.98;103#2016-10-20 15:45:57#2.91;116#2016-10-20 15:46:00#15.45;101#2016-10-20 15:46:16#6.33;121#2016-10-20 15:46:22#10.64;106#2016-10-20 15:46:33#1.56;113#2016-10-20 15:46:34#15.74","142.74"
"A","2","1049484","2016-10-20 15:44:43","110#2016-10-20 15:44:43#11.00;123#2016-10-20 15:44:54#4.62;107#2016-10-20 15:44:59#2.83;108#2016-10-20 15:45:02#3.76;120#2016-10-20 15:45:05#0.65;117#2016-10-20 15:45:06#15.98","38.980000000000004"
"A","2","1000805","2016-10-20 15:45:24","110#2016-10-20 15:45:24#12.52;123#2016-10-20 15:45:37#6.48;107#2016-10-20 15:45:43#3.73;108#2016-10-20 15:45:47#4.39;120#2016-10-20 15:45:51#0.66;117#2016-10-20 15:45:52#50.81","78.81"
"A","2","1000175","2016-10-20 15:45:30","110#2016-10-20 15:45:30#16.42;123#2016-10-20 15:45:47#11.96;107#2016-10-20 15:45:59#6.89;108#2016-10-20 15:46:05#8.11;120#2016-10-20 15:46:14#1.22;117#2016-10-20 15:46:15#82.35","127.35"
"A","2","1012038","2016-10-20 15:45:38","110#2016-10-20 15:45:38#13.51;123#2016-10-20 15:45:51#7.32;107#2016-10-20 15:45:59#4.35;108#2016-10-20 15:46:03#6.32;120#2016-10-20 15:46:09#0.95;117#2016-10-20 15:46:10#74.67","106.67"
"B","1","1044071","2016-10-20 15:46:02","105#2016-10-20 15:46:02#10.57;100#2016-10-20 15:46:12#6.92;111#2016-10-20 15:46:19#11.14;103#2016-10-20 15:46:30#2.00;116#2016-10-20 15:46:33#16.41;101#2016-10-20 15:46:49#12.04;121#2016-10-20 15:47:01#14.96;106#2016-10-20 15:47:16#1.44;113#2016-10-20 15:47:17#27.64","102.64"
"A","2","1008296","2016-10-20 15:46:50","110#2016-10-20 15:46:50#12.77;123#2016-10-20 15:47:02#6.91;107#2016-10-20 15:47:09#3.98;108#2016-10-20 15:47:13#4.68;120#2016-10-20 15:47:18#0.70;117#2016-10-20 15:47:19#15.93","44.93"
"A","2","1002487","2016-10-20 15:47:47","110#2016-10-20 15:47:47#10.22;123#2016-10-20 15:47:57#10.95;107#2016-10-20 15:48:08#8.44;108#2016-10-20 15:48:17#9.92;120#2016-10-20 15:48:27#1.49;117#2016-10-20 15:48:28#33.74","74.74000000000001"
"A","3","1002526","2016-10-20 15:48:04","110#2016-10-20 15:48:04#12.94;123#2016-10-20 15:48:16#6.98;107#2016-10-20 15:48:23#3.94;108#2016-10-20 15:48:27#4.64;119#2016-10-20 15:48:32#1.04;114#2016-10-20 15:48:33#22.96;118#2016-10-20 15:48:56#23.89;122#2016-10-20 15:49:20#27.64","103.64"
"C","3","1004467","2016-10-20 15:48:10","115#2016-10-20 15:48:10#5.52;102#2016-10-20 15:48:16#6.18;109#2016-10-20 15:48:22#6.23;104#2016-10-20 15:48:28#27.90;112#2016-10-20 15:48:56#57.37;111#2016-10-20 15:49:54#27.03;103#2016-10-20 15:50:21#2.36;122#2016-10-20 15:50:25#38.37","173.37"
"B","3","1042665","2016-10-20 15:48:41","105#2016-10-20 15:48:41#4.96;100#2016-10-20 15:48:46#5.59;111#2016-10-20 15:48:52#11.66;103#2016-10-20 15:49:04#2.22;122#2016-10-20 15:49:07#22.72","48.72"
"B","1","1019852","2016-10-20 15:48:59","105#2016-10-20 15:48:59#8.13;100#2016-10-20 15:49:07#5.05;111#2016-10-20 15:49:13#31.46;103#2016-10-20 15:49:44#2.64;116#2016-10-20 15:49:47#19.74;101#2016-10-20 15:50:07#8.15;121#2016-10-20 15:50:15#11.88;106#2016-10-20 15:50:27#1.53;113#2016-10-20 15:50:28#33.52","122.52000000000001"
"B","3","1018883","2016-10-20 15:49:06","105#2016-10-20 15:49:06#10.69;100#2016-10-20 15:49:17#6.62;111#2016-10-20 15:49:23#51.21;103#2016-10-20 15:50:14#2.01;122#2016-10-20 15:50:18#34.80","106.8"
"B","3","1003287","2016-10-20 15:49:13","105#2016-10-20 15:49:13#10.70;100#2016-10-20 15:49:24#7.96;111#2016-10-20 15:49:32#67.26;103#2016-10-20 15:50:39#1.86;122#2016-10-20 15:50:42#15.90","104.9"
"C","3","1038957","2016-10-20 15:49:33","115#2016-10-20 15:49:33#9.47;102#2016-10-20 15:49:43#8.75;109#2016-10-20 15:49:52#7.22;104#2016-10-20 15:49:59#18.95;112#2016-10-20 15:50:18#12.75;111#2016-10-20 15:50:30#10.67;103#2016-10-20 15:50:41#50.83;122#2016-10-20 15:51:33#29.01","149.01"
"A","3","1031390","2016-10-20 15:50:20","110#2016-10-20 15:50:20#16.52;123#2016-10-20 15:50:37#8.54;107#2016-10-20 15:50:45#3.45;108#2016-10-20 15:50:49#4.05;119#2016-10-20 15:50:53#0.91;114#2016-10-20 15:50:54#20.07;118#2016-10-20 15:51:14#41.60;122#2016-10-20 15:51:55#42.22","137.22"
"A","3","1010193","2016-10-20 15:50:23","110#2016-10-20 15:50:23#8.28;123#2016-10-20 15:50:31#5.03;107#2016-10-20 15:50:36#3.78;108#2016-10-20 15:50:40#4.44;119#2016-10-20 15:50:44#1.00;114#2016-10-20 15:50:45#16.21;118#2016-10-20 15:51:01#28.03;122#2016-10-20 15:51:29#47.54","113.53999999999999"
"A","2","1010615","2016-10-20 15:50:41","110#2016-10-20 15:50:41#10.07;123#2016-10-20 15:50:51#4.49;107#2016-10-20 15:50:55#3.78;108#2016-10-20 15:50:59#9.02;120#2016-10-20 15:51:08#1.43;117#2016-10-20 15:51:10#14.51","43.51"
"C","1","1002736","2016-10-20 15:51:02","115#2016-10-20 15:51:02#7.66;102#2016-10-20 15:51:10#9.12;109#2016-10-20 15:51:19#9.09;104#2016-10-20 15:51:28#25.63;112#2016-10-20 15:51:53#63.05;111#2016-10-20 15:52:56#12.24;103#2016-10-20 15:53:09#2.25;116#2016-10-20 15:53:11#15.04;101#2016-10-20 15:53:26#11.41;121#2016-10-20 15:53:38#15.42;106#2016-10-20 15:53:53#3.52;113#2016-10-20 15:53:57#42.59","217.59"
"B","1","1005315","2016-10-20 15:51:29","105#2016-10-20 15:51:29#8.62;100#2016-10-20 15:51:38#6.11;111#2016-10-20 15:51:44#9.84;103#2016-10-20 15:51:54#1.68;116#2016-10-20 15:51:56#10.56;101#2016-10-20 15:52:06#5.72;121#2016-10-20 15:52:12#9.36;106#2016-10-20 15:52:21#1.08;113#2016-10-20 15:52:22#10.14","63.14"
"A","2","1002198","2016-10-20 15:51:39","110#2016-10-20 15:51:39#12.96;123#2016-10-20 15:51:52#3.99;107#2016-10-20 15:51:56#2.12;108#2016-10-20 15:51:58#2.98;120#2016-10-20 15:52:01#0.50;117#2016-10-20 15:52:02#11.04","34.04"
"A","2","1008703","2016-10-20 15:51:58","110#2016-10-20 15:51:58#11.63;123#2016-10-20 15:52:09#5.71;107#2016-10-20 15:52:15#4.17;108#2016-10-20 15:52:19#5.41;120#2016-10-20 15:52:24#1.11;117#2016-10-20 15:52:26#51.38","79.38"
"A","3","1035720","2016-10-20 15:52:24","110#2016-10-20 15:52:24#11.05;123#2016-10-20 15:52:35#5.98;107#2016-10-20 15:52:41#3.45;108#2016-10-20 15:52:45#4.06;119#2016-10-20 15:52:49#0.91;114#2016-10-20 15:52:50#19.79;118#2016-10-20 15:53:09#25.41;122#2016-10-20 15:53:35#46.04","117.03999999999999"
"A","2","1037339","2016-10-20 15:52:37","110#2016-10-20 15:52:37#8.95;123#2016-10-20 15:52:45#5.39;107#2016-10-20 15:52:51#3.86;108#2016-10-20 15:52:55#5.28;120#2016-10-20 15:53:00#1.11;117#2016-10-20 15:53:01#37.05","61.05"
"A","2","1049697","2016-10-20 15:52:39","110#2016-10-20 15:52:39#4.75;123#2016-10-20 15:52:44#5.52;107#2016-10-20 15:52:49#5.26;108#2016-10-20 15:52:54#7.62;120#2016-10-20 15:53:02#1.30;117#2016-10-20 15:53:03#41.64","65.64"
"A","2","1016402","2016-10-20 15:52:50","110#2016-10-20 15:52:50#4.62;123#2016-10-20 15:52:54#2.50;107#2016-10-20 15:52:57#1.44;108#2016-10-20 15:52:58#1.69;120#2016-10-20 15:53:00#0.25;117#2016-10-20 15:53:00#24.72","34.72"
"A","3","1002428","2016-10-20 15:52:55","110#2016-10-20 15:52:55#10.76;123#2016-10-20 15:53:06#5.82;107#2016-10-20 15:53:12#3.36;108#2016-10-20 15:53:15#3.95;119#2016-10-20 15:53:19#0.89;114#2016-10-20 15:53:20#19.54;118#2016-10-20 15:53:40#38.30;122#2016-10-20 15:54:18#24.52","107.52"
"A","2","1011526","2016-10-20 15:53:08","110#2016-10-20 15:53:08#9.08;123#2016-10-20 15:53:17#5.13;107#2016-10-20 15:53:22#4.04;108#2016-10-20 15:53:26#5.17;120#2016-10-20 15:53:31#0.79;117#2016-10-20 15:53:32#26.57","50.57"
"A","3","1002224","2016-10-20 15:54:56","110#2016-10-20 15:54:56#9.91;123#2016-10-20 15:55:06#5.07;107#2016-10-20 15:55:11#2.94;108#2016-10-20 15:55:14#3.46;119#2016-10-20 15:55:18#0.78;114#2016-10-20 15:55:19#15.31;118#2016-10-20 15:55:34#22.05;122#2016-10-20 15:55:56#52.87","112.87"
"A","2","1020161","2016-10-20 15:55:02","110#2016-10-20 15:55:02#10.31;123#2016-10-20 15:55:13#6.57;107#2016-10-20 15:55:19#7.02;108#2016-10-20 15:55:26#8.55;120#2016-10-20 15:55:35#0.65;117#2016-10-20 15:55:35#40.52","73.52000000000001"
"B","1","1010198","2016-10-20 15:55:27","105#2016-10-20 15:55:27#24.55;100#2016-10-20 15:55:51#18.25;111#2016-10-20 15:56:09#43.65;103#2016-10-20 15:56:53#2.75;116#2016-10-20 15:56:56#21.49;101#2016-10-20 15:57:18#10.03;121#2016-10-20 15:57:28#14.09;106#2016-10-20 15:57:42#1.79;113#2016-10-20 15:57:44#29.34","166.34"
"C","3","1004049","2016-10-20 15:55:31","115#2016-10-20 15:55:31#4.65;102#2016-10-20 15:55:36#7.07;109#2016-10-20 15:55:43#6.31;104#2016-10-20 15:55:49#17.74;112#2016-10-20 15:56:07#15.16;111#2016-10-20 15:56:22#47.29;103#2016-10-20 15:57:10#2.84;122#2016-10-20 15:57:14#25.78","128.78"
"A","2","1002589","2016-10-20 15:57:24","110#2016-10-20 15:57:24#6.34;123#2016-10-20 15:57:30#3.43;107#2016-10-20 15:57:34#1.98;108#2016-10-20 15:57:36#2.33;120#2016-10-20 15:57:38#0.35;117#2016-10-20 15:57:38#7.92","21.92"
"B","3","1000118","2016-10-20 15:57:45","105#2016-10-20 15:57:45#10.74;100#2016-10-20 15:57:56#7.05;111#2016-10-20 15:58:03#12.03;103#2016-10-20 15:58:15#7.17;122#2016-10-20 15:58:23#16.50","54.5"
"C","3","1044731","2016-10-20 15:58:13","115#2016-10-20 15:58:13#10.34;102#2016-10-20 15:58:23#8.53;109#2016-10-20 15:58:32#7.78;104#2016-10-20 15:58:40#16.91;112#2016-10-20 15:58:56#12.85;111#2016-10-20 15:59:09#22.55;103#2016-10-20 15:59:32#2.36;122#2016-10-20 15:59:36#33.39","116.39"
"A","2","1039220","2016-10-20 16:00:41","110#2016-10-20 16:00:41#15.27;123#2016-10-20 16:00:56#8.09;107#2016-10-20 16:01:04#4.87;108#2016-10-20 16:01:09#6.50;120#2016-10-20 16:01:16#1.00;117#2016-10-20 16:01:25#30.79","74.78999999999999"
"B","3","1009651","2016-10-20 16:00:54","105#2016-10-20 16:00:54#12.55;100#2016-10-20 16:01:02#6.14;111#2016-10-20 16:01:08#47.62;103#2016-10-20 16:01:55#4.51;122#2016-10-20 16:02:03#31.63","100.63"
"A","2","1001735","2016-10-20 16:00:55","110#2016-10-20 16:00:55#13.20;123#2016-10-20 16:01:08#8.95;107#2016-10-20 16:01:17#3.56;108#2016-10-20 16:01:21#4.19;120#2016-10-20 16:01:25#0.63;117#2016-10-20 16:01:25#32.97","62.97"
"A","3","1017453","2016-10-20 16:01:09","110#2016-10-20 16:01:09#10.62;123#2016-10-20 16:01:20#5.74;107#2016-10-20 16:01:26#3.12;108#2016-10-20 16:01:29#3.67;119#2016-10-20 16:01:32#0.83;114#2016-10-20 16:01:33#17.18;118#2016-10-20 16:01:50#16.13;122#2016-10-20 16:02:07#36.84","94.84"
"A","3","1032714","2016-10-20 16:01:10","110#2016-10-20 16:01:10#10.88;123#2016-10-20 16:01:21#4.50;107#2016-10-20 16:01:25#2.52;108#2016-10-20 16:01:28#3.59;119#2016-10-20 16:01:32#0.96;114#2016-10-20 16:01:33#17.13;118#2016-10-20 16:01:50#16.96;122#2016-10-20 16:02:07#35.51","92.50999999999999"
"C","1","1024193","2016-10-20 16:02:30","115#2016-10-20 16:02:30#9.10;102#2016-10-20 16:02:39#11.14;109#2016-10-20 16:02:50#11.42;104#2016-10-20 16:03:01#23.88;112#2016-10-20 16:03:25#13.68;111#2016-10-20 16:03:39#8.32;103#2016-10-20 16:03:47#1.58;116#2016-10-20 16:03:49#13.27;101#2016-10-20 16:04:02#6.28;121#2016-10-20 16:04:09#8.83;106#2016-10-20 16:04:18#1.12;113#2016-10-20 16:04:19#17.06","126.06"
"A","3","1029708","2016-10-20 16:02:31","110#2016-10-20 16:02:31#4.63;123#2016-10-20 16:02:36#2.50;107#2016-10-20 16:02:38#1.44;108#2016-10-20 16:02:40#1.70;119#2016-10-20 16:02:41#0.38;114#2016-10-20 16:02:42#8.41;118#2016-10-20 16:02:50#19.50;122#2016-10-20 16:03:10#22.49","61.489999999999995"
"C","1","1030044","2016-10-20 16:02:45","115#2016-10-20 16:02:45#7.16;102#2016-10-20 16:02:52#8.27;109#2016-10-20 16:03:01#8.56;104#2016-10-20 16:03:09#23.16;112#2016-10-20 16:03:32#59.95;111#2016-10-20 16:04:32#13.06;103#2016-10-20 16:04:45#2.55;116#2016-10-20 16:04:49#16.81;101#2016-10-20 16:05:05#7.42;121#2016-10-20 16:05:13#12.81;106#2016-10-20 16:05:26#1.75;113#2016-10-20 16:05:27#34.12","196.12"
"A","2","1028187","2016-10-20 16:02:46","110#2016-10-20 16:02:46#73.94;123#2016-10-20 16:04:00#40.02;107#2016-10-20 16:04:40#15.89;108#2016-10-20 16:04:55#3.23;120#2016-10-20 16:04:59#0.48;117#2016-10-20 16:04:59#14.19","147.19"
"C","3","1028831","2016-10-20 16:04:36","115#2016-10-20 16:04:36#35.49;102#2016-10-20 16:05:11#4.69;109#2016-10-20 16:05:16#4.83;104#2016-10-20 16:05:21#10.49;112#2016-10-20 16:05:31#7.12;111#2016-10-20 16:05:39#42.63;103#2016-10-20 16:06:21#17.14;122#2016-10-20 16:06:40#20.54","144.54"
"A","3","1017009","2016-10-20 16:04:53","110#2016-10-20 16:04:53#8.66;123#2016-10-20 16:05:02#3.31;107#2016-10-20 16:05:05#2.26;108#2016-10-20 16:05:07#4.26;119#2016-10-20 16:05:12#0.88;114#2016-10-20 16:05:12#15.71;118#2016-10-20 16:05:28#20.67;122#2016-10-20 16:05:49#28.34","84.34"
"A","2","1038026","2016-10-20 16:05:27","110#2016-10-20 16:05:27#4.66;123#2016-10-20 16:05:32#2.52;107#2016-10-20 16:05:34#1.45;108#2016-10-20 16:05:36#2.04;120#2016-10-20 16:05:38#0.33;117#2016-10-20 16:05:38#7.47","18.47"
"A","2","1026742","2016-10-20 16:06:41","110#2016-10-20 16:06:41#7.58;123#2016-10-20 16:06:49#4.10;107#2016-10-20 16:06:53#2.36;108#2016-10-20 16:06:55#2.78;120#2016-10-20 16:06:58#0.42;117#2016-10-20 16:06:58#9.46","26.46"
"A","3","1010958","2016-10-20 16:07:05","110#2016-10-20 16:07:05#12.33;123#2016-10-20 16:07:17#5.37;107#2016-10-20 16:07:22#3.21;108#2016-10-20 16:07:26#4.09;119#2016-10-20 16:07:30#2.37;114#2016-10-20 16:07:32#48.75;118#2016-10-20 16:08:21#20.73;122#2016-10-20 16:08:42#34.91","131.91"
"A","2","1032715","2016-10-20 16:07:27","110#2016-10-20 16:07:27#10.81;123#2016-10-20 16:07:38#6.28;107#2016-10-20 16:07:44#5.26;108#2016-10-20 16:07:49#5.00;120#2016-10-20 16:07:54#0.68;117#2016-10-20 16:07:55#22.59","50.59"
"C","1","1047822","2016-10-20 16:08:30","115#2016-10-20 16:08:30#10.82;102#2016-10-20 16:08:41#9.10;109#2016-10-20 16:08:50#9.95;104#2016-10-20 16:09:00#28.94;112#2016-10-20 16:09:29#19.19;111#2016-10-20 16:09:48#11.65;103#2016-10-20 16:09:59#2.26;116#2016-10-20 16:10:02#13.44;101#2016-10-20 16:10:15#6.33;121#2016-10-20 16:10:22#9.02;106#2016-10-20 16:10:31#1.46;113#2016-10-20 16:10:32#37.15","159.15"
"A","3","1004009","2016-10-20 16:08:32","110#2016-10-20 16:08:32#3.64;123#2016-10-20 16:08:36#1.97;107#2016-10-20 16:08:38#1.14;108#2016-10-20 16:08:39#1.34;119#2016-10-20 16:08:41#0.30;114#2016-10-20 16:08:41#6.62;118#2016-10-20 16:08:47#9.80;122#2016-10-20 16:08:57#30.54","55.54"
"B","3","1014855","2016-10-20 16:10:16","105#2016-10-20 16:10:16#8.23;100#2016-10-20 16:10:25#5.60;111#2016-10-20 16:10:30#68.38;103#2016-10-20 16:11:39#1.98;122#2016-10-20 16:11:42#19.84","105.84"
"A","2","1016818","2016-10-20 16:10:59","110#2016-10-20 16:10:59#10.94;123#2016-10-20 16:11:10#5.11;107#2016-10-20 16:11:15#3.29;108#2016-10-20 16:11:18#4.61;120#2016-10-20 16:11:23#0.81;117#2016-10-20 16:11:24#30.31","55.31"
"A","3","1011003","2016-10-20 16:11:19","110#2016-10-20 16:11:19#15.95;123#2016-10-20 16:11:35#8.63;107#2016-10-20 16:11:43#4.98;108#2016-10-20 16:11:48#5.85;119#2016-10-20 16:11:54#1.32;114#2016-10-20 16:11:55#28.97;118#2016-10-20 16:12:24#30.14;122#2016-10-20 16:12:54#28.83","123.83"
"A","2","1005064","2016-10-20 16:12:20","110#2016-10-20 16:12:20#11.33;123#2016-10-20 16:12:31#3.73;107#2016-10-20 16:12:35#2.32;108#2016-10-20 16:12:37#2.82;120#2016-10-20 16:12:40#0.42;117#2016-10-20 16:12:40#14.65","34.65"
"B","3","1031226","2016-10-20 16:12:57","105#2016-10-20 16:12:57#8.64;100#2016-10-20 16:13:06#5.67;111#2016-10-20 16:13:12#11.42;103#2016-10-20 16:13:23#17.42;122#2016-10-20 16:13:50#67.52","120.52"
"A","2","1014994","2016-10-20 16:13:04","110#2016-10-20 16:13:04#16.58;123#2016-10-20 16:13:21#9.10;107#2016-10-20 16:13:30#5.24;108#2016-10-20 16:13:35#6.17;120#2016-10-20 16:13:42#0.93;117#2016-10-20 16:13:43#20.97","59.97"
"B","3","1005018","2016-10-20 16:13:08","105#2016-10-20 16:13:08#11.33;100#2016-10-20 16:13:20#7.96;111#2016-10-20 16:13:28#38.01;103#2016-10-20 16:14:06#5.12;122#2016-10-20 16:14:14#46.64","112.64"
"B","3","1026636","2016-10-20 16:13:21","105#2016-10-20 16:13:21#10.23;100#2016-10-20 16:13:32#4.95;111#2016-10-20 16:13:37#51.63;103#2016-10-20 16:14:28#3.13;122#2016-10-20 16:14:33#26.79","98.78999999999999"
"C","3","1016206","2016-10-20 16:14:40","115#2016-10-20 16:14:40#10.74;102#2016-10-20 16:14:50#11.43;109#2016-10-20 16:15:02#11.13;104#2016-10-20 16:15:13#27.13;112#2016-10-20 16:15:40#70.93;111#2016-10-20 16:16:51#15.72;103#2016-10-20 16:17:07#3.14;122#2016-10-20 16:17:12#33.25","185.25"
"C","1","1039536","2016-10-20 16:14:47","115#2016-10-20 16:14:47#8.88;102#2016-10-20 16:14:56#8.55;109#2016-10-20 16:15:04#8.93;104#2016-10-20 16:15:13#19.53;112#2016-10-20 16:15:33#19.27;111#2016-10-20 16:15:52#43.84;103#2016-10-20 16:16:36#2.56;116#2016-10-20 16:16:39#13.75;101#2016-10-20 16:16:53#7.99;121#2016-10-20 16:17:01#10.53;106#2016-10-20 16:17:11#2.14;113#2016-10-20 16:17:13#25.05","171.05"
"A","2","1025874","2016-10-20 16:15:16","110#2016-10-20 16:15:16#10.57;123#2016-10-20 16:15:26#5.36;107#2016-10-20 16:15:32#6.14;108#2016-10-20 16:15:38#5.28;120#2016-10-20 16:15:43#0.81;117#2016-10-20 16:15:44#53.38","81.38"
"A","3","1010463","2016-10-20 16:15:35","110#2016-10-20 16:15:35#10.19;123#2016-10-20 16:15:46#5.90;107#2016-10-20 16:15:52#6.33;108#2016-10-20 16:15:58#3.31;119#2016-10-20 16:16:01#0.74;114#2016-10-20 16:16:02#18.28;118#2016-10-20 16:16:20#18.57;122#2016-10-20 16:16:39#30.07","94.07"
